nombre_artista,album,fecha,tipo,track
The Penguins,Rare Doo-Wop Vol. 9,2017-08-31,track,No There Ain´t No News Today
VUNK,"Lume, lume (Radio Edit)",2017-01-01,track,"Lume, lume - Radio Edit"
THE BAWDIES,THIS IS THE BEST,2018-04-18,track,THE EDGE
Fabrício Beck & Bando Alabama,Fabrício Beck & Bando Alabama,2018-11-23,track,Tudo É Passageiro
Kirby Krackle,Suburban Hearts / Vigilante Hymns,2018-08-17,track,Suburban Hearts / Vigilante Hymns
Brebaje Extraño,Antología,2018-08-17,track,Dulce Emoción
Molho Negro,Normal,2018-11-02,track,Reacionários
Pasos Sin Rumbo,Esencias,2018-08-10,track,En la Vieja Estación
Pasos Sin Rumbo,Esencias,2018-08-10,track,Arrastrando la Cobija
Jarabe De Palo,Essential Latin Soul,2018-06-01,track,Cambia la piel
Penacho,Te Recordaré,2018-10-01,track,El Empezó Alucinar
R. Diaz,Narciso,2018-03-05,track,Narciso
Pasos Sin Rumbo,De Maquillaje,2018-07-25,track,Maquillaje Multicolores
Beach Towels,Treasure,2018-07-20,track,Treasure
The B-52's,School´s Out,2018-03-06,track,Love Shack
Metamorfose,Eis de Ficar ou Edificar,2018-09-05,track,Espero Que Entenda
Rachun,Sans,2018-09-13,track,Berita Serupa
Alvaro Scaramelli,Colección al Rescate,2018-05-18,track,Ganas de Recuperar
Smile Buffalo,Smile Buffalo ชุดที่2,2018-01-01,track,ก่อนตะวันลับไป
Rollin' Chamas,Rollin' Chamas,2018-07-28,track,Vendendo Jesus
Forgotten North,Forgotten North - Im Schatten des Drachen (Live),2018-11-30,track,Walhalla - Live
The Scottish Enlightenment,Potato Flower,2018-06-01,track,Keep the Cats Outside
Hawai,Gone in a Minute/The Never Changing Bits,2018-06-15,track,Charming
Haystacks Calhoon,Good Good Night Out,2018-02-12,track,Glow In The Dark
Animatori,Original Album Collection,2018-12-11,track,Ljeto Nam Se Vratilo (Drugi Dio)
Bobby Darin,Soundtrack to the 50's,2018-12-14,track,Queen of the Hop
Joanatan Richard,Strictly Instrumental,2018-10-11,track,304 Holloway Road
Mais Valia,Malaria,2018-08-10,track,Malaria
Red Yarn,Red Yarn's Old Barn,2018-04-27,track,Old Hen Cackled
Tex Tex,Despertar,2018-09-03,track,Mexicanos - Extended Version
Glen Ricks,Best Of Glen Ricks,2018-11-06,track,Woman
Los Terricolas,Un Sueno,2018-07-29,track,Tu Gran Amor
Ignispace,Rise Beyond,2018-05-18,track,Rise Beyond
E.S.T.,Russian Rock Legends Vol. 4,2018-08-12,track,Mezhdu nebom i vodoy
OSAKA☆SYUNKASYUTO,SSFW,2018-06-12,track,See you again
Mellt,Rebel,2018-03-12,track,Rebel
Niña ,Invasores,2018-10-26,track,Shh Chi Kung
Kris,Brudny Zachód - Mixtape,2018-01-01,track,Zostaw
Dandy and The Cosmic,We Don't Mind Playing The Blues,2018-09-03,track,Alone
Danny Weinkauf,Inside I Shine,2018-11-02,track,Tricycle
Jorma Kaukonen,"2018-08-01 New Hope Winery, New Hope, PA (Live)",2018-08-17,track,Sleep Song (Set 2) - Live
Asteroides Trio,Geração Drosophila Melanogaster,2018-12-22,track,Somos Todos Inocentes
Duca Leindecker,Baixar Armas,2018-03-30,track,I Love You
Polar Suns,Inner Lights,2018-04-06,track,Don't Go!
Forte Norte,Sem Chão,2018-12-14,track,Sem Chão
Dionne Warwick,Smooth Weekend,2018-06-29,track,Then Came You
Tùng Dương,Tùng Dương hát Nguyễn Cường,2018-07-27,track,Hò Biển
Imperio Argentina,Grabaciones Completas (Remastered),2018-10-26,track,Nena - Remastered
Los Blancos,Datgysylltu / Chwarter I Dri,2018-02-09,track,Chwarter I Dri
SHEENA & THE ROKKETS,GOLDEN☆BEST シーナ＆ロケッツ EARLY ROKKETS 40+1,2018-02-28,track,KRAZY KOOL KAT
Deer Tick,Hey! Yeah! / Run of the Mill,2018-10-09,track,Hey! Yeah!
SHIP,Beyond The Desert,2018-11-23,track,Love's Face
Dionne Warwick,Play: Soul Ballads,2019-06-01,track,A House Is Not a Home
Nei Van Soria,Nei Van Soria no Estúdio Showlivre (Ao Vivo),2019-11-26,track,Você e Eu - Ao Vivo
Linda Ronstadt,Ballader - 100 Låtar,2019-05-17,track,Desperado
Wander,Eveleth,2019-02-22,track,Eveleth
Ricky Diamond,Already Dead,2019-03-07,track,Bullet in Your Soul
Gregory Isaacs,The Great Reggae Jukebox - Volume Five,2019-09-17,track,In The Heart of the City
Sketchquiet,Fragmentos Ensolarados,2019-04-18,track,Folhas Verdes
Blind Faith,Black Magic Woman- The Greatest Soft Rock Collection Ever,2019-02-12,track,Tears In Heaven
Papa Razzi and the Photogs,Charlie Gunn Is Wonderful and Yes!,2019-08-10,track,Charlie Gunn Is Wonderful and Yes!
Alejandro Conde,Por un Poquito de Tu Amor,2019-06-21,track,Beber de Tus Labios
Chicago,Blue Eyed Soul Classics,2019-11-22,track,Life Is What It Is
Sanathoria,Prisão Sem Celas,2019-12-17,track,Racismo Velado
Edgar Winter,Fresh Takes,2019-12-06,track,Hoochie Coo
The Guy Who Sings Songs About Cities & Towns,Do You Like These Songs About Wisconsin Cities and Towns?,2019-01-16,track,"Song About Appleton, Wisconsin"
The Sights,Most of What Follows Is True,2019-06-07,track,I Left My Muse
Malva Íris,Rota de Fuga,2019-10-10,track,Rota de Fuga
Banana Child,Mi Casa Es Tu Casa,2019-12-08,track,Mi Casa Es Tu Casa
Errol Dunkley,Finest Rollin Reggae,2019-07-14,track,Black Cinderella
XO Planets,Gorky Park/ All-In,2019-03-20,track,All-In - Single Edit
Frankie Avalon,The Best of Frankie Avalon,2019-07-16,track,Ginger Bread
Ricky Diamond,Already Dead,2019-03-07,track,Ride Your Time
Travalley,Used to Be,2019-08-28,track,Used to Be
NARUDORA,和モノ,2019-07-03,track,ASOBI
MilesExperience,Cyber World War - EP,2019-10-04,track,Perks of War
JP Stingray,Time Traveler,2019-08-01,track,Wonderful Tonight
FLOWERS,Chemical Burn,2019-09-04,track,Chemical Burn
Mapa de Bits,El Sueño Americano (2010-2019),2019-12-13,track,Los Cartoneros - Maqueta
An Early Bird,In Depths,2019-09-24,track,Breaker
Desmond Dekker,The Great Reggae Jukebox - Volume Two,2019-09-17,track,Roots Rock
SBRBS,By Lust & Gold,2019-10-18,track,L. S. N
ROKI,Farmer's Market / 悪い場所,2019-03-27,track,Farmer's Market
Paddy Casey,"Jan Douwe Kroeske presents: 2 Meter Sessions, Vol. 10",2019-10-25,track,Can't Take That Away - 2 Meter Session
Pinchers,Nothing But Love / All Star Artists,2019-02-10,track,Rifle
Zigi Zaga,Psycho Mob,2019-05-10,track,Kill the Noise
Выход,Подкрался (Грубо),2019-05-15,track,Пригласи меня на анашу
Paolo Gerson,Con tutta una morte davanti,2019-01-25,track,Con tutta una morte davanti
Maquiavelia,La Fuente del Poder,2019-04-01,track,Pesadillas Cósmicas
Charlie Monttana,Proceso: Mi Trabajo,2019-12-20,track,Sola
Machete Bomb,Psicodália 2019,2019-06-16,track,Iguassul - Ao Vivo
Mechanics,Goiânia Rock City MMXV,2019-03-22,track,Fracasso
Sloan,Navy Blues (Deluxe Reissue),2019-09-01,track,I've Enabled Myself - Aug 1997 Demo
O Rappa,Covers do Rock,2019-08-23,track,Hey Joe
"The Odd Man Who Sings About Poop, Puke and Pee",More Name Poop Songs Songs,2019-03-09,track,The Kayleigh Poop Song
Resgate,Ainda Tenho Fé,2019-07-05,track,Ainda Tenho Fé
Juan Hernández y Su Banda de Blues,Segunda Oportunidad (Duetos: Caminando Voy),2019-09-03,track,Octubre
Órbita Azul,De Traiciones Y Rosas,2019-05-25,track,La Muerte
David Garfield,The Christmas Song,2019-11-29,track,The Christmas Song
COUT,Ao Vivo no Bdorock,2019-05-19,track,Sete Chaves - Ao Vivo
SABOTEN,ﾜﾝﾀﾞｰﾜﾝﾀﾞｰ,2019-05-22,track,M3105
Bumbe Orchestra,Ludu,2019-10-01,track,Ludu
Hot Tuna,"1991-07-24 Memorial Auditorium, Burlington, Vt",2020-04-14,track,Watch the North Wind Rise - Live
Lia Hide,Fairytales Remixed,2020-05-15,track,Last Night I Dreamt You Died - Incirrina Remix
Ultraconformist,Pennsylvania,2020-12-05,track,Mismolt
The Byrds,Ballad Of Easy Rider,2020-01-01,track,Jack Tarr The Sailor
Rachun,Rachun N Roll,2020-05-27,track,Tercekik Harga
Los Korucos,XV Ñeros: Concierto Animado (En Vivo),2020-10-23,track,Te Aprovechas - En Vivo
The Learning Station,Get Funky and Musical Fun,2020-01-14,track,Ants Go Marching
Spacehog,Rockin' the 90's,2020-05-15,track,In the Meantime
Mike Laure,"Antología, Vol. 1",2020-06-05,track,Amor en Chapala
Tatto Zhavals,Sindéresis,2020-12-18,track,Nula introspectiva
Ayub Bachchu,O Amar Sokhi,2020-03-10,track,O Amar Sokhi
The Yardbirds,British Blues,2020-03-13,track,Drinking Muddy Water
Sussie 4,Mvmnto,2020-04-24,track,MVMNTO - Instrumental
Grito,"Punk Rock Shit Press - Mexican Punk for Worldwide Punkers, Vol. 1",2020-10-23,track,Mundo Real
Yunus Dişkaya,Sazê Min Tu Bistrê,2020-11-19,track,Boy Ramûsanekê
Crew Peligrosos,Tambolero,2020-11-06,track,Tambolero
Yorka,En Vivo Nescafé de las Artes,2020-08-28,track,Y Bailamos Tanto (En Vivo)
O BANDO DO VELHO JACK,25 Anos,2020-05-15,track,Mais Perto de Mim
Raghu Dixit,"Mad For You (From ""Garuda"")",2020-02-13,track,"Mad For You (From ""Garuda"")"
Vaya Futuro,El Peso del Mundo,2020-09-04,track,Sosiego
Foreigner,Anos 70: Internacional,2020-03-13,track,Cold as Ice
Grateful Dead,Workingman's Dead: The Angel's Share,2020-07-01,track,Easy Wind (Breakdown With Vocals 2) - Not Slated
Bob Karwin,The Miles Between,2020-05-19,track,A Long Way to Go
Veldhuis & Kemper,Kijk In De Kerstboom,2020-12-25,track,Kijk In De Kerstboom
Hello Seahorse!,Edición Especial Sencillos 2009/2012,2020-08-24,track,Oso Polar
Os Arrais,Os Arrais Mais Tocadas,2020-09-11,track,Caneta e Papel
boom boom kid,Achalay Mis Sueños!,2020-04-19,track,Dime
Glen Washington,Banner of Love,2020-03-16,track,Banner of Love
Octorama,Respirando Novos Ares,2020-12-04,track,Mundo Completo
Seals and Crofts,Summer Hangout,2020-06-12,track,Summer Breeze
Marty Wilde,Wilde Times,2020-08-25,track,Wild Cat
Los Chicanos,Romanticas De Siempre,2020-09-22,track,Sombra Verde - Instrumental
Visionários,Razão,2020-09-18,track,Razão
Gabi Novak,Diskobiografija Vol.1,2020-11-27,track,Sutra U Sedam
Ríoseco,"Principal Rama, séptimo vástago",2020-03-20,track,Nordeste cuarto de norte
Os Arrais,Louvores Gospel,2020-05-08,track,Ele é - Ao Vivo
Cefa,Impulso,2020-06-05,track,Impulso
Pacemaker,Pacemaker,2020-04-14,track,Pacemaker
Animal de Ciudad,#Seescuchadesdemeraki,2020-11-13,track,Patas Arriba - #SeEscuchaDesdeMeraki
Dr. John,Greatest Jazz & Blues Singers,2020-03-13,track,Time Marches On
KC & The Sunshine Band,Pop '79,2020-05-08,track,Let's Go Rock and Roll
Bora Barx,Head Tilt,2020-06-05,track,La Vierge
Papa Razzi and the Photogs,Most Songs for People,2020-12-09,track,Jean-Paul Sartre Philosophical Ballad
The Stranglers,Top Pop UK,2020-11-06,track,No More Heroes - Radio Edit
Leonardo Gonçalves,Melhores Leonardo Gonçalves,2020-06-15,track,O Muro
Don Ricardo,The Annual Techno 2020,2020-12-24,track,Destruction
El Mapache,Señor Citizen,2020-11-06,track,Waste of Time
Pay,Va proprio tutto bene,2020-02-29,track,La mia ragazza è in coma
Emile Ford & The Checkmates,50 Classic Hits,2020-01-01,track,After You've Gone
Les Chats Sauvages,Revolución Ye-Ye,2020-01-03,track,Twist à Saint-Tropez
The Strange Man Who Sings About Dead Animals,Animal Noises,2016-10-31,track,Faithful to Myself
Litto Nebbia,"Borrador (Un Manojo de Rarities, Tomas Alternativas, Demos y Ensayos)",2016-02-19,track,Si Me Quieres / Montevideo
Joe White,Boomwaggle,2016-07-01,track,Grease of the Thighs
Tyla Gang,Pool Hall Punks: Complete Recordings 1976-1978,2016-08-26,track,Paris Boogie
Jorma Kaukonen,"2016-06-26 Rockland-Bergen Music Festival, Tappan, NY (Live)",2016-08-09,track,Ain't in No Hurry - Live
Jorma Kaukonen,"2016-12-07 Infinity Hall, Norfolk, CT (Live)",2016-12-23,track,Bar Room Crystal Ball - Set 2 - Live
Video Store,Demo,2016-05-21,track,Cop Jokes
TømrerClaus,JAGUAR,2016,track,Sørøverskibet - 3
Aa,ZebrAa,2016-11-25,track,Karma
Lloyd Price,This Is Rock and Roll,2016-10-01,track,I'm Walkin'
UFO,Live Sightings,2016-02-05,track,We Belong To The Night (Live Cleveland 1982)
Glen Washington,"Marketplace Riddim: Zion I Kings Riddim Series, Vol. 5",2016-05-20,track,Too Much Religion
Twin Peaks,The Music Lab Series: Sensual Music,2016-01-18,track,Deeper Still - Sensuality Mix
Merciful Nuns,Thelema (33rd° series),2016-03-02,track,Thelema
Lion Heart,14 Anos de Rock! (2002-2016),2016-12-20,track,Rock'n'roll Brasileiro
Derrick Morgan,Nothing But Love. Best Of Reggae,2016-12-08,track,Don't You Know Little Girl
Carola,Suuret suomalaiset / 80 klassikkoa,2016-01-15,track,Tyttö vuorilta - Homem da montanha
The Big Bopper,Rock 'n' Roll,2016-09-23,track,The Purple People Eater Meets the Witch Doctor
Holy Life,Down with the Lord,2016-05-15,track,Holy Life
Teniente Cooper,Indoors,2016-11-28,track,Heart Believers
Familiars,Migration,2016-01-23,track,The Wild Horses of Sable Island
Kino,50 Super Hits for Running,2016-08-05,track,Wild Motion - 125 BPM
Christian & the 2120´s,Moments,2016-03-15,track,What Else Is New - V2
Tyla Gang,Pool Hall Punks: Complete Recordings 1976-1978,2016-08-26,track,Amsterdam Dog - Live
Drenna,Desconectar,2016-11-11,track,Sabotagem
Rebel Machine,Nothing Happens Overnight,2016-05-06,track,Nothing on Me
Ronco,Ronco,2016-02-21,track,A Suicida
The Beau Brummels,Rockin' on Sunset Blvd.: The '60s,2016-09-23,track,Laugh Laugh
Kingsmen,Classic Live Performances,2016-09-09,track,Beautiful Home
SWIM SWEET UNDER SHALLOW,dubbing,2016-10-07,track,fumble
Sporkz,Music from an Unifinished Film,2016-09-20,track,An Ending for the Future
Georges Brassens,"Le Monde de la Chanson, Vol. 13: Georges Brassens – Chasse aux papillons (1953-1954) [Remastered 2016]",2016-02-05,track,La mauvaise reputation
Fetuttines,Impossível Só,2016-10-24,track,Faz Frio
Фёдор Чистяков,Выше Ноля. Концерт в ЛДМ 2015.,2016-01-08,track,Инвалид нулевой группы
Wasureranneyo,"Wasureranneyo no Kore made to, Kore kara.",2016-02-24,track,Wasureranneyo
Loladéli,Caravan,2016-03-29,track,Meias Palavras
Denise De Kalafe,Denise de Kalafe,2016-06-17,track,Viola Enlaurada
Caterpillars,The Wicked and Wonderful,2016-10-07,track,Kenopsia
The Receiver,All Burn + Air in the Embers,2016-09-09,track,Drift
Tito Pingolinis,El Punta Rockero,2016-04-08,track,Bailar Con Tigo
SCOOBIE DO,BEST OF CHAMP YEARS 2007～2016,2016-11-16,track,MIGHTY SWING
Missing Takes,Superfriend Going Down,2016-07-13,track,You Ain't My Friend
The Freeborn Brothers,Let Jesus Crisis In,2016-03-21,track,Let Jesus Crisis In
Jorma Kaukonen,"2016-02-11 Sweetwater Music Hall, Mill Valley, Ca (Live)",2016-02-25,track,Brother Can You Spare a Dime? - Live
Vía Dolorosa,XVIII en Concierto,2016-07-01,track,La Secuencia del Viento
Nol',"Russian Rock Legends, Vol. 3",2016-02-05,track,Shkola zhizni
Dwen,Siri Bintang Pujaan,2016-01-21,track,Pergilah Jauh-Jauh
The Toilet Bowl Cleaners,Poop Oh Yeah! Poop Yes! Uh Huh! Poop!,2016-06-14,track,Vacation Constipation
Modern-Rock Ensemble,Touch the Mystery,2016-09-05,track,What Will Happen to My Country?
Dennis Brown,Reggaeoke,2016-06-23,track,Should I
The Aggrovators,Arena King,2017-06-09,track,Dub Away
Whatever Happened to Baby Jane,Inferno de Vida,2017-07-21,track,Blablabla
Chicago,Disco Grooves,2017-10-17,track,Street Player - Dance Mix
John Clark,The Maastricht Tapes,2017-12-04,track,Ocean Floor
Wonderflu,Wonderflu,2017-06-14,track,Things that never work right
Mëlmak 69,¿Cuánta Atención Necesitas?,2017-05-15,track,¿Cuánta Atención Necesitas?
Alien She,Feeler,2017-11-03,track,Solitary
This Lonely Crowd,This Lonely Crowd,2017-01-27,track,Furiosa
Dirty Looks,Headbangers' Heaven,2017-04-13,track,Cool from the Wire
The Barefoot Man,Calypso Classics,2017-01-01,track,Sailin The South Seas
Vladimir Kuzmin,Рокер 3. Закрытие сезона,2017-02-22,track,Я валяю дурака
RUKI,Ruki #6 ～HANEDA INTERNATIONAL ANIME MUSIC FESTIVAL Presents～,2017-03-08,track,ムーンライト伝説 (Instrumental)
Blinker Links,OWF,2017-07-17,track,OWF
OYASUMI HOLOGRAM,"Band Demo, Vol. 1",2017-11-08,track,Darekanoniwa
Gustavo Telles & os Escolhidos,Gustavo Telles & os Escolhidos,2017-10-06,track,"Não, Não Sei, Enfim"
The Geeks,The Double-Sided Sophomore Slump,2017-01-07,track,Before It Rains
Cowboys Espirituais,Cowboys Espirituais III,2017-06-25,track,Vou Pegar Minha Nave
SUBARASHIKA,灰になろう,2017-07-19,track,傘を差したままの心 - Live
Macaco Véi,Selva de Pedra,2017-05-22,track,Soul Macaco
The Fauves,Prefer Others - B-Sides 1995-2002,2017-12-06,track,Photo Albums
Eigensinn,Persona Non Grata,2017-12-01,track,Waldfee - Demo Version
Great Falls,Hoarding,2017-12-22,track,Untitled Women
Crash Ton Rock,Volte face,2017-05-12,track,Novembre
Yanto Laitano,Yantux,2017-11-24,track,Eu Sei Aonde Eu Vou
Tribal Tech,Jazz Guitar,2017-04-07,track,Bofat
Human Drama,Broken Songs for Broken People,2017-05-12,track,Trying to Make Sense of It All
Greecelove,イッツ・オンリー・ア・ジョーク,2017-03-15,track,ギリシャより愛をこめて
Grandfúria,O Sopro e o Momento,2017-06-16,track,O Espanto e a Fúria
Les Betteraves,Beaucoup de bruit pour (Presque) rien… [Remastered 2017],2017-09-01,track,Les Extraterrestres
Império da Lã,Só no Pallets,2017-11-24,track,Amigo Punk
Jeden Tag Silvester,Geisterjägerstadt,2017-02-24,track,Du hörst mich nicht
Nouveau Vélo,Reflections,2017-03-17,track,It's Not for Me (She Said)
Audrey Hall,Moving up Again,2017-05-12,track,Moving up Again
Julio Reny,Diários da Chuva,2017-06-25,track,Nenhum Lugar para Esquecer
Xmas Eileen,Candy Smile,2017-09-20,track,Candy Smile
Theatre Of Hate,The Live Albums,2017-07-28,track,Americanos - Live at the Academy Manchester 26 April 2007
MAGIC,MAGIC,2017-08-23,track,Rainy Season
Bottles of Love,Keep Your Head Up,2017-02-14,track,Keep Your Head Up
Dois Reis,Dois Reis,2017-07-28,track,O Sexo Mais Forte
Bella Morte,One Bright Soul in This Emptiness,2017-02-23,track,One Bright Soul in This Emptiness - The Rain Within Remix
PAN,PANJOY!!!,2017-04-12,track,Daiji na kotoba
Gustavo Telles & os Escolhidos,Gustavo Telles & os Escolhidos,2017-10-06,track,Deixe-Me Ir
Tim Rogers,An Actor Repairs,2017-04-28,track,The Possibilities
Miners,Come una rosa in miniera,2017,track,Boots boy
Ace Frehley,Eclectic Instrumental Gems,2017-10-13,track,Fractured Too - Instrumental Version
Lukie D,R&B Plus Pops Reggae Covers 2,2017-11-01,track,I'll Make Love to You
Cássia Novello,Mundo Presente - EP,2017-07-07,track,Versões Reais
Evil Motor,Atomic Vacuum,2017-03-03,track,Spooky
Daleka Obala,40 Velikih Hitova - Opusti Se I Uživaj,2017-06-28,track,Roza
Lola Tried,Popsicle Queen,2017-02-17,track,Too Loud
Underground Authority,Boatman,2018-01-01,track,Boatman
Los Terricolas,Un Sueno,2018-07-29,track,Tu Recuerdo
Cólera,Acorde! Acorde! Acorde!,2018-03-16,track,Festa No Rio (Demo Redson 2009)
Gula,Impostour (Live),2018-04-06,track,Fat Ninja (En Palaos) [Live]
Noe Terceros,Umbral,2018-03-15,track,Adictos
Alaska,Ninguém Vai Me Ouvir,2018-08-31,track,Só Mais Essa
Audic Empire,Mesmerized (Indica Nights),2018-01-26,track,Mesmerized (Indica Nights)
Francky Goes to Pointe à Pitre,Plaisir coupable,2018-04-03,track,A10 ça glisse
Mr. Gyn,Cada Dia,2018-04-02,track,Preciso Tanto
Pesadelo Brasileiro,Comedores de Cérebro,2018-01-13,track,Da Mente Onde Nasce o Horror
Mr. Gyn,Dezoito,2018-03-23,track,Sonhando (Ao Vivo)
Василий К.,Реприза,2018-11-19,track,High
The Cleftones,50 Greatest Hits,2018-07-20,track,You Baby You
Fats Domino,Religious Soul,2018-08-15,track,When the Saints Go Marching In - Live at Montreux
Shileper High,Turn Off the Radio,2018-03-12,track,Turn off the Radio
Eero Koivistoinen,Jazz Moments: Good Morning,2018-08-24,track,All Those Dreams
Stroke 9,Chill Covers from the She Shed,2018-07-13,track,Save A Prayer
Laura Branigan,Pop Melancholic,2018-10-26,track,Didn't We Almost Win It All
Santi Mostaffa,Escapismo,2018-11-23,track,Andar
Gavin Glass,Opus Pocus,2018-07-12,track,Count Exile
Reece,Resilient Heart,2018-11-14,track,Any Time At All
Angry Hill,Greatest Never Hits 1,2018-01-19,track,Golden Child
Alvaro Scaramelli,Colección al Rescate,2018-05-18,track,No Quieras Lastimar Mi Corazón
F3 - Fuck the Fucking Fuckers,Bolsa Farinha,2018-05-09,track,Guerra de Sangue
Biquini Cavadão,Cuide Bem do Seu Amor,2018-11-16,track,Cuide Bem do Seu Amor
The Chantels,Top Hits,2018-10-01,track,That's Why You're Happy
Los Romanticos de Zacatecas,El Costo,2018-12-14,track,El Costo
elhombreanormal,La Unión de Distintos Vientos,2018-08-30,track,La Ausencia
Kurara,Механизмы (Deluxe Edition),2018-03-30,track,Механизмы - Макака Oil Version
Tephrosis,Reform,2018-10-24,track,Aeonian
Hootie & The Blowfish,Pop Nonstop - 00s,2018-11-09,track,I Go Blind
Rotten Flies,"Festival Dosol 2016, Interior do RN (Ao Vivo)",2018-01-24,track,Rotten Flies (Ao Vivo em Caicó)
Corazones Muertos,Kamikaze Baby,2018-02-16,track,Kamikaze Baby
Brian Hyland,Lonely Weekends,2018-06-22,track,Time After Time
Gesman,De Boerdrie Tapes: 1998-2002,2018-11-23,track,Meiskes
Superfortress,Veneno,2018-06-15,track,Veneno
Ben E. King,Modrophenia!,2018-07-02,track,Cry No More
Nevruz,Il mio nome è nessuno,2018-03-23,track,Amo te quel che sei
Primal Scream,Dirty Heavy Rock,2018-04-23,track,Urban Guerrilla
The Jesus and Mary Chain,Pride of Scotland,2018-08-31,track,Mushroom
In Rapture,In Rapture,2018-05-11,track,Rebirth
Laura Mardon,Black Rainbow,2018-01-12,track,Camberwell
Buck Owens,The Story Continious,2018,track,I'll Catch You When You Fall
Juan Hernández y Su Banda de Blues,Regrésame el Corazón,2018-04-02,track,Invicto Peleador
Casa de Velho,Deus e o Zômi,2018-01-18,track,Deus e o Zômi
Duke Reid's Group,The Reggae Running Mix,2018-01-08,track,The Joker
Ben E. King,Soulful Weekend,2018-06-15,track,Fever
Midnite Johnny,Long Road Home,2018-07-26,track,Tired of Foolin' Around
Rick Steffen,Black Coconuts,2018-01-15,track,The Only Constant Is Change
Rick Danko,Double Live,2018-10-25,track,"Crazy Mama - Cubby Bear, Chicago, December 9, 1989"
Firefall,The Complete Atlantic Albums,2019-09-20,track,Winds of Change
Eddie Fontaine,Pure Rock 'n' Roll for Serious Rock 'n' Rollers! Part 3,2019-09-20,track,Nothin' Shaking - Remastered
Le capre a sonagli,Garagara Yagi,2019-03-08,track,Paracanudista
Qalín,"Inflamable, Tristito y de Low Fidéliti",2019-04-01,track,Distorsionar
Punto de Fuga,Voz en el desierto,2019-11-16,track,Una Vida Mas
Sun Junkies,Technicolor Daydream,2019-12-13,track,Forever
Операция: Алмазное Бикини,Супершеф,2019-11-12,track,Go Gringo Go!
William Harries Graham,JAKES,2019-02-22,track,Light It Up
Ghost Dance,Star Trek - Discovery - The Ultimate Fantasy Playlist,2019-01-31,track,Radar Love
Dramatic Alaska,愛や優,2019-10-23,track,Anger is an energy
Sloan,Navy Blues (Deluxe Reissue),2019-09-01,track,Out to Lunch - Aug 1997 Demo
UNICORN,1172,2019-03-12,track,1172
Marky Ramone,"O Melhor do Pop Rock Gaúcho - Os Sucessos da Antídoto, Vol. 1",2019-08-30,track,"Seja Com Sol, Seja Com a Lua - Ao Vivo"
Antefatti,Fango,2019-06-22,track,Bianco
Smokey Fingers,Happy Texas Heart – This Is How It Feels,2019-12-06,track,The Good Countryside
Ike & Tina Turner,Extended Play Collection,2019-07-09,track,A Fool in Love
LaGambiaja,Visto Parahybano,2019-09-19,track,Ânimo
The Westernauts,Enigmatic Future,2019-04-13,track,Bones
Al Hendrix,Cotton Pickin' Rock,2019-01-01,track,Rhonda Lee
George Jones,Tender Years (Remastered),2019-02-26,track,One Is a Lonely Number - Remastered
DÖDSÖGONBLICKET,Pop & Våld,2019-12-13,track,Kroatiska Antirassedagen
Atlanta Rhythm Section,Guilty Pleasures: '70s Gold,2019-04-19,track,Spooky - Doraville Extended Mix
car10,Mirai De Waratteiru Tameni,2019-11-20,track,Typhoon
Make A Rising,Mercy and Severity,2019-11-17,track,Oak Bough Bends
mr Quinn,Walking Through the Fire,2019-09-20,track,All Through the Night
Bull Control,União e Respeito,2019-03-24,track,União e Respeito
Helen Shapiro,At Her Best (Remastered),2019-07-05,track,You Mean Ev´rything to Me (Remastered)
Deep Purple,High-Pitched Heavy Metal,2019-12-27,track,Speed King
Buddy Knox,Party Doll: Best Of,2019-05-03,track,Whenever I'm Lonely
Cinema Novo,Seven Headed Lion,2019-04-12,track,Preta
Cecilia Toussaint,100 Años para Mi... Consuelo,2019-02-14,track,Será por Eso
Waingro,III,2019-08-17,track,Marked Cross
The Naked Sweat Drips,Pain in Healing,2019-04-19,track,Mighty Fine
Dino Fumaretto,Coma,2019-03-01,track,Problema in affitto
Nazz,Acetates,2019-10-16,track,I'm Gonna Cry Today - Alternate Version No Reverb Dick Charles Acetate
Billy Fury,The Sound of Fury,2019-06-07,track,"Alright, Goodbye - 2019 Digitally Remastered"
Marcel et son Orchestre,Si jamais t'avoues (Version à peu près funky),2019-10-11,track,Si jamais t'avoues - Version à peu près funky
Danny Adler,Live at the Half Moon Putney (alternates),2019-06-21,track,Blues Around Midnight - Live
Tropical Worms,Ratheads,2019-04-09,track,Ratheads
The Animals,Mod 45's,2019-03-15,track,Talkin' 'Bout You
The Aggrovators,Love Reggae: Volume Nineteen,2019-10-11,track,Dub Experience
Sweet Empire,A New Cycle,2019-03-01,track,Drones
SoftAnimal,Hukum Rimba,2019-09-13,track,Hukum Rimba
rhubiqs,rhubiqs,2019-01-25,track,Thoughts Without Reason
Heat of Damage,Cataclysm,2019-04-02,track,Mind over Matter
Girlfriend Material,Cool Car,2019-07-12,track,Stay in Touch
Talking Heads,Riders On the Storm: Rock Moods,2019-11-29,track,Electric Guitar
Dennehy,Dennehy,2019-10-08,track,Royal Fantasy
Prader & knecht,You'll Figure It Out,2019-10-04,track,Then Leave Me
Manuel Aspidi,Libero (I'm Free),2019-05-19,track,E si va
Billy Fury,The Early Years (Remastered),2020-05-15,track,Don't Leave Me This Way - Remastered
ZZ Top,Party Classics,2020-03-13,track,Jailhouse Rock
The Clovers,Love Potion No. 9 - 50 Classic Doo Wop Hits,2020-01-01,track,Little Mama
