nombre_artista,album,fecha,tipo,track
Roberto Fonseca,ABUC,2016-09-30,track,CUBANO CHANT
Louis Armstrong,The Decca Singles 1949-1958,2016-01-01,track,Sincerely
Gregory Porter,Take Me To The Alley,2016-05-06,track,In Heaven
Afternoons in Stereo,Echo Valley,2016-11-21,track,Redondo Beach
Beluga's Trio,Pure Caviar,2016-05-20,track,Touch the Sky
Smokey Joe & The Kid,Running to the Moon,2016-03-25,track,Running to the Moon
Brad Mehldau Trio,Blues and Ballads,2016-06-03,track,Since I Fell for You
Ruben Gonzalez,Leyendas (Instrumental),2016-04-05,track,La Glorida Eres Tú - Instrumental
Gregory Porter,Take Me To The Alley,2016-05-06,track,Day Dream
Justin Hurwitz,La La Land (Original Motion Picture Score),2016-12-09,track,Surprise
Nils Ohrmann,Le Funk Fatale Remixes,2016-06-24,track,Le Funk Fatale (feat. Karas Day)
Joel Evans & Friends,Love Songs,2016-04-15,track,Make the Night Last (feat. Tami Damiano)
insaneintherainmusic,Year 4,2016-09-08,track,"The Fragrance of Dark Coffee (From ""Phoenix Wright: Ace Attorney: Trials and Tribulations"")"
Kurt Elling,"Upward Spiral (with Joey Calderazzo, Eric Revis & Justin Faulkner)",2016-06-03,track,"Practical Arrangement (with Joey Calderazzo, Eric Revis & Justin Faulkner)"
The Cosmic Surf Club,Cal Massey Songbook,2016-03-04,track,Quiet Dawn - Club des Belugas Remix
Kandace Springs,Soul Eyes,2016-06-24,track,Leavin'
Parov Stelar,Grandpa's Groove (AronChupa Edit),2016-10-21,track,Grandpa's Groove - AronChupa Edit
Erroll Garner,Ready Take One,2016-09-30,track,High Wire
Tatiana Eva-Marie,Je Suis Swing,2016-09-06,track,C'est si bon
The Hot Sardines,French Fries & Champagne,2016-06-17,track,Gramercy Sunset
Enrico Pieranunzi,Ménage à trois,2016-10-21,track,"Improvisation No. 15 in C minor, FP 176 ""Hommage à Edith Piaf"""
Madeleine Peyroux,Secular Hymns,2016-09-16,track,If The Sea Was Whiskey
Malene Mortensen,You Belong to Me,2016-08-01,track,Fly Me to the Moon
Suff Daddy,Paper Proclamation (Pat Van Dyke Remix),2016-09-27,track,Paper Proclamation (Pat Van Dyke Remix)
Nighthawks,707 (Bonus Version),2016-10-28,track,Six a.m. Gate 27
Cyrille Aimee,Let's Get Lost,2016-01-22,track,Live Alone and Like It
The Bahama Soul Club,Havana ´58,2016-11-11,track,Let God
Charles Lloyd,I Long To See You,2016-01-15,track,La Llorona
Mammal Hands,Floa,2016-05-27,track,Think Anything
Tatiana Eva-Marie,I Wish You Love,2016-07-14,track,Bonjour sourire
Girma Bèyènè,Mistakes on Purpose (Ethiopiques 30),2016,track,Feqer Endè Krar - Yebèqagnal
Joscho Stephan,Gypsy Vibes (Joscho Stephan Trio Meets Matthias Strucken),2016-05-13,track,Linea Blanca
Till Brönner,The Good Life,2016-09-02,track,Sweet Lorraine
Nighthawks,707 (Bonus Version),2016-10-28,track,Rickenbacker Causeway
Poldoore,The Day After,2016-04-01,track,A Beautiful Eve
Maria Luiza,Jazz in Bossa / Bossa in Jazz,2016-06-30,track,Fotografia
Michel Legrand,Michel Legrand y Su Gran Orquesta,2016-10-28,track,Boum
Azymuth,Fênix,2016-12-02,track,Villa Mariana - De Tarde
Enrico Pieranunzi,Ménage à trois,2016-10-21,track,Mr. Gollywogg (D’après Gollywogg’s Cake-Walk de Claude Debussy)
Thelonious Monk,The Complete Prestige 10-Inch LP Collection,2017-12-15,track,Blue Monk
Bladverk Band,Blue,2017-09-29,track,Midnight Serenade
Roberto Vazquez,Matices,2017-04-07,track,Thru Her Eyes
Cornelio,Querida,2017-08-08,track,Querida
Franz Gordon,Someone Who Cares,2017-07-04,track,In Other Songs
Parov Stelar,Beauty Mark (Radio Edit),2017-08-11,track,Beauty Mark - Radio Edit
The Soultrend Orchestra,84 King Street,2017-11-24,track,Fire
Aldo Romano,Mélodies en noir & blanc,2017-09-22,track,Favela
Joe Fox,What’s The Word / Night Walking,2017-07-13,track,What's The Word
Parov Stelar,The Burning Spider,2017-04-21,track,Black Coffee
Negroni's Trio,New Era,2017-09-08,track,Sunny (feat. Aymee Nuviola)
Shadrow,Fiber-Optic Radio,2017-04-28,track,Spider Girl
Bladverk Band,Blue,2017-09-29,track,Gone Too Soon
Nocturnal Spirits,Shadesmar,2017-11-24,track,If I Had One Wish
Eric Brace,Cartes postales,2017-11-24,track,Jardin d'hiver
The Souljazz Orchestra,Under Burning Skies,2017-09-22,track,Tambour à deux peaux
Eric Legnini Trio,Ballads,2017-10-26,track,Trastevere
Cissy Street,Cissy Street,2017-06-23,track,A 3
Sammy Price,Before We Leave,2017-08-08,track,Goodbye Paris
Terence Blanchard,The Comedian (Original Motion Picture Soundtrack),2017-02-03,track,Jackie In The Rain
FKJ,French Kiwi Juice,2017-03-03,track,Lying Together - Interlude
CHC 2,Coffee House Classics,2017-01-01,track,Storm in teacup
Masabumi Kikuchi,マトリックス,2017-10-25,track,スカイ・ウォズ・フォーリング
Gregory Porter,"Nat ""King"" Cole & Me (Deluxe)",2017-10-27,track,Sweet Lorraine
Big Wolf Band,A Rebel's Story,2017-05-15,track,Darkest Of My Days
Gerardo Frisina,Blue Latin,2017-03-27,track,Mulata
Denise King,My 100 Soul(s),2017-05-11,track,What's Love Got to Do with It
Philip Lassiter,Chill Mode,2017-01-20,track,Hopscotch
Aldo Romano,Mélodies en noir & blanc,2017-09-22,track,Dreams and Waters
CHC 2,Coffee House Classics,2017-01-01,track,Coffee morning dreams
Oz Noy,Ozone Squeeze,2017-09-15,track,You Gotta Go
Trio X of Sweden,Atonement,2017-11-03,track,Somaoh
Balduin,Dizzy,2017-02-03,track,Dizzy - Radio Edit
Aldo Romano,Mélodies en noir & blanc,2017-09-22,track,Lontano
Lizz Wright,Grace,2017-09-15,track,Singing In My Soul
Aldo Romano,Mélodies en noir & blanc,2017-09-22,track,Inner Smile
Avishai Cohen,1970,2017-09-22,track,For No One
Sassy Players,Kissing in the Streets,2017-03-18,track,All I See is Us
Denise King,My 100 Soul(s),2017-05-11,track,Crazy
Rosemary Clooney,I Feel a Song Coming On: Lost Radio Recordings,2017-08-11,track,Tenderly
Lizz Wright,Grace,2017-09-15,track,Barley
Armando Garzon,Putumayo Presents Cuba! Cuba!,2017-05-26,track,Chan Chan
Nocturnal Spirits,Level Up,2017-01-20,track,Sunday Struttin'
Trio From Rio,Tropicana,2017-03-18,track,Living for the Love
Hot Sugar Band,Wondering Where,2017-09-17,track,Little Brown Jug
Almost Here,Middle of Nowhere,2017-04-28,track,All is Good Again
Denise King,Songs with Love,2017-02-01,track,The Look of Love
Tony DeSare,Night Life,2017-06-01,track,All of Me
Sassy Players,Kissing in the Streets,2017-03-18,track,Kissing in the Streets
Courtney Pine,Black Notes from the Deep,2017-10-27,track,The Morning After the Night Before
Hot Swing Sextet,Black Market Stuff,2018-09-21,track,Black Market Stuff
Leifur James,A Louder Silence,2018-10-05,track,Time
Bobo Stenson Trio,Contra La Indecisión,2018-01-19,track,Kalimba Impressions
Denis Solee,Cocktail Party Swing,2018-04-20,track,Mack The Knife
Cyrus Chestnut,Kaleidoscope,2018-08-31,track,Gnossienne No. 1
Chris Standring,Sunlight,2018-03-23,track,Moon Child
Ramsey Lewis,The Columbia Anthology (1972-1989),2018-02-23,track,Sun Goddess
Cahles Dulzr,Let's Go Uptown,2018-06-08,track,Let's go uptown
Kathleen Saadat,Love for Sale,2018-03-02,track,Ev'ry Time We Say Goodbye
Alfonso Gugliucci,Midnight Steps,2018-06-20,track,Nightly Road
The Daktaris,Soul Explosion,2018-12-07,track,Eltsuhg Ibal Lasiti
McCoy Tyner Trio,Inception,2018-03-02,track,Sunset - 2018 Digitally Remastered
Pisk,It Ain't Right,2018-07-27,track,It Ain't Right
Waldeck,Atlantic Ballroom,2018-10-12,track,Stay Put
Mark Knopfler,Down The Road Wherever (Deluxe),2018-11-16,track,Nobody Does That
Chris Standring,Sunlight,2018-03-23,track,Love Street
Emil Brandqvist,I Miss You,2018-03-23,track,I Miss You
Dave Koz,Summer Horns II From A To Z,2018-06-22,track,This Will Be (An Everlasting Love)
José James,Lean On Me,2018-09-28,track,Kissing My Love
D.T.J,Dinner Time Jazz,2018-01-01,track,Full Stomach
Chris Standring,Sunlight,2018-03-23,track,No Explanation (feat. Mica Paris)
Torlei Peaz,Soft Lad,2018-06-08,track,My lids closed down
Arturo Sandoval,Ultimate Duets,2018-05-18,track,Don´t You Worry 'Bout A Thing
Jakob Bro,Returnings,2018-03-23,track,Lyskaster
Wolfgang Lackerschmid,Ballads For Two,2018-11-09,track,Softly As In A Morning Sunrise
Torlei Peaz,Soft Lad,2018-06-08,track,Walking talking fields
Filip Ekestubbe Trio,On a Clear Day,2018-10-14,track,On a Clear Day
Auntie Flo,Radio Highlife,2018-10-12,track,Havana Rhythm Dance (feat. Andrew Ashong)
Tony Bennett,Love Is Here To Stay,2018-09-14,track,Who Cares?
Arturo Sandoval,Ultimate Duets,2018-05-18,track,After All
The Manhattan Transfer,The Junction,2018-03-30,track,Cantaloop (Flip Out!)
Wolfgang Lohr,Re-Charleston (Electro Swing),2018-04-06,track,Re-Charleston (Radio Edit)
Tord Gustavsen Trio,The Other Side,2018-08-31,track,"Kirken, den er et gammelt hus"
SAMU SAX,Nostalgias del sax,2018-03-28,track,Fly me to the moon
Chihiro Yamanaka,ユートピア,2018-06-20,track,ユートピア
Joe Lovano,Seeds Of Change,2018-12-14,track,Seeds Of Change
Josiel Konrad,Quando Menino,2018-06-06,track,Ô Mulher
Bladverk Band,To Stella,2018-04-20,track,Alma
Swing Republic,Back in Time,2018-06-29,track,Back in Time
Torun Eriksen,Luxury and Waste,2018-09-07,track,Be That Someone
Trygve Seim,Helsinki Songs,2018-08-31,track,Ciaccona per Embrik
Arturo Sandoval,Ultimate Duets,2018-05-18,track,Granada
Lynne Arriale Trio,Give Us These Days,2018-05-18,track,Let It Be
Zouzoulectric,Society of Fragments,2018-09-21,track,Society of Fragments
Hot Swing Sextet,Black Market Stuff,2018-09-21,track,A Smooth One
Cahles Dulzr,Let's Go Uptown,2018-06-08,track,Mellow Moments
Jamison Ross,All For One,2018-01-26,track,Don't Go To Strangers
Loren Nine,Who Needs You (Special Edition),2018-10-05,track,Who Needs You - Special Edition
Karin Hammar,Circles,2018-10-11,track,Uphill
Dale Burbeck,Chill Jazz Lounge (Bossa Nova Songs),2018-02-26,track,Instrumental Background Music
Maluku Sweden Connection,All About You,2019-06-13,track,All About You
Fred Nardin,Look Ahead,2019-03-01,track,Prayers
Kirk Whalum,Humanité,2019-10-11,track,Wake up Everybody
Brendan Rothwell,Sentiment,2019-02-14,track,Keep on Keepin' On
Catherine Russell,Alone Together,2019-02-15,track,Alone Together
The Scalicis,Birthday,2019-08-23,track,Birthday
The Soul Surfers,Summer Madness Pt. 1 / Summer Madness Pt. 2,2019-09-13,track,"Summer Madness, Pt. 2"
Jerry McHoy,Round About Robin,2019-05-10,track,Round About Robin
Esbjörn Svensson Trio,Live in Gothenburg,2019-10-25,track,The Second Page - Live
Martin Brandqvist Quartet,Relations,2019-06-14,track,Ginge
Moodorama,Mystery in a Cup of Tea,2019-08-31,track,Behind the Scenes
Von Mondo,Blue Hour Quotes,2019-05-31,track,Whiskey and Chocolate
Sam Smith,Get Happy (with Sam Smith),2019-09-24,track,Get Happy (with Sam Smith)
Quiana Lynell,A Little Love,2019-04-05,track,Move Me No Mountain
Johny Cotrena,Glamour Jazz,2019-04-24,track,Flying Memories
Bryony Jarman-Pinto,Cage and Aviary,2019-08-16,track,Day Dream
Nils Landgren,4 Wheel Drive,2019-03-15,track,Another Day in Paradise
Billy Cobham,Drum'n Voice,2019-12-27,track,Shining Sun - Motor City Drum Ensemble Winter Sun Remix
Johann Sebastian Bach,Stephan König: Bach in Jazz,2019-06-24,track,Orchestersuite D-Dur BWV 1068: No. 3 Air (Arr. Stefan König)
Søren Bebe Trio,Echoes,2019-05-10,track,Echoes
Jitwam,Honeycomb,2019-05-03,track,Diamonds
Catherine Russell,Alone Together,2019-03-01,track,Shake Down The Stars
Mike Stern,Eleven,2019-09-27,track,Righteous
Caravan Palace,Miracle,2019-02-08,track,Miracle
Acker Bilk & His Paramount Jazz Band,Chalumeau,2019-07-14,track,Aria
Jazzmeia Horn,Love And Liberation,2019-08-23,track,No More
Keith Cuts,Do It Anyway,2019-08-29,track,Do It Anyway
Marcell,This Is Not Jazz,2019-06-28,track,The Very Thought Of You
神前 暁,TVアニメ「BEASTARS」オリジナルサウンドトラック,2019-12-18,track,President of academy
Melaine Susiane,Said That!,2019-02-04,track,View from Below
Wolfgang Lohr,"Electro Swing Party by Bart&Baker, Vol. 2",2019-12-06,track,Hit the Road Jack (Electro Swing Cover)
DITA,Confidence,2019-07-24,track,Make It Look Easy
Jacob Gurevitsch,In Search of Lost Time,2019-09-27,track,Josephine avec les yeux fermés
Jeff Goldblum & The Mildred Snitzer Orchestra,I Shouldn’t Be Telling You This,2019-11-01,track,The Thrill Is Gone / Django (with Miley Cyrus)
Fréquence Bonheur,Jazz pour travailler - Musique instrumentale jazz,2019-04-18,track,Jazz pour augmenter la concentration
Ronald Langestraat,Searching,2019-01-03,track,Girl where are you?
Waldeck,Freedom (Soul Goodman Remix),2019-06-21,track,Freedom - Soul Goodman Remix
Emmaline,All My Sweetest Dreams,2019-09-27,track,Shy
Catherine Russell,Alone Together,2019-03-01,track,When Did You Leave Heaven
Danny Mandalay,Novo Bossa Nova,2019-08-07,track,Mandalay Bay
Kenny Ball & His Jazzmen,Kenny Ball Hit Parade,2019-07-25,track,Rondo (Alternate Version)
Caravan Palace,Chronologic,2019-08-30,track,April
Cal Harris Jr.,Soulful,2019-06-21,track,Airborne
Avishai Cohen,Playing The Room,2019-09-06,track,The Opening
Members Of The Glenn Miller Orchestra,String Of Pearls Album,2019-01-23,track,String of Pearls
Bladverk Band,Laponia,2019-07-19,track,Laponia
Waltzing on Waves,The One You Fell For,2019-12-07,track,Anyhow
Manu Katché,The Scope,2019-02-01,track,Overlooking
Lauren Henderson,Alma Oscura,2019-06-28,track,Protocol
Wyl,Private Love Joy,2019-10-11,track,Kübla
The S.P.Joy,Good Golly,2020-09-27,track,Good Golly
Arne Torvik Trio,Compromises,2020-12-04,track,Compromises
Chad Lefkowitz-Brown,Mack the Knife,2020-10-23,track,Mack the Knife
Street Cats Jazz Band,Come Sunday,2020-09-07,track,But Beautiful
Ruby Rushton,Sun Khosi,2020-05-22,track,Sun Khosi
Jean-Louis Matinier,Rivages,2020-05-29,track,Les berceaux
Vendla,Ignorance Is Bliss,2020-07-17,track,Ignorance Is Bliss
Maceo Parker,Soul Food: Cooking With Maceo,2020-06-26,track,Right Place Wrong Time
Conor Albert,Crazy He Calls Me,2020-04-12,track,Crazy He Calls Me
GoGo Penguin,GoGo Penguin,2020-06-12,track,Atomised
Tony DeSare,Song Diaries Vol 1: Songs of Comfort,2020-11-27,track,Smile
Surprise Chef,Daylight Savings,2020-10-16,track,New Ferrari
Boozoo Bajou,Take It Slow (Mousse T. Remixes),2020-05-15,track,Take It Slow - Mousse T. Remix
Bugge Wesseltoft,Café del Mar Essentials 3 (DJ Mix),2020-05-29,track,Existence - Edit
Greg Foat,Symphonie Pacifique,2020-07-03,track,Symphonie Pacifique
Hailey Tuck,Coquette,2020-03-27,track,Every Other Night
The Bahama Soul Club,Bohemia After Dawn,2020-07-17,track,Never Roam No More (Smoove Remix)
Lawson Rollins,True North,2020-01-17,track,Bluewave Bossanova
Ellen Andersson,You Should Have Told Me,2020-11-06,track,You've Got a Friend in Me
Elina Duni,Lost Ships,2020-11-13,track,Bella Ci Dormi
Förnuft och Känsla,Händelse,2020-06-06,track,Händelse
Glenn Gatsby,Posin,2020-05-29,track,Posin
Rikard From,It's an Upright Thing,2020-06-04,track,It's an Upright Thing
Pool Attendant,Everything Happens for a Reason,2020-02-23,track,Everything Happens for a Reason
Jeremy Bosch,Hoy,2020-04-24,track,Hoy
Edward Simon,25 Years,2020-10-09,track,Simplicity
Los Poboycitos,Putumayo Presents New Orleans Mambo,2020-10-23,track,Jive Samba
Blues Cousins,The Shadow,2020-05-10,track,The Shadow
Ramiro Pinheiro,Baião Cansado,2020-04-17,track,Baião Cansado
Deelee Dube,Trying Times,2020-12-08,track,Still Trying
Hugh Klein,Quand C'est Mou,2020-08-04,track,Quand C'est Mou
Chris Standring,Real Life,2020-03-20,track,Out of the Blue
Ronald Langestraat,Apollo,2020-01-13,track,Lowdown
Luciana Souza,Storytellers,2020-03-27,track,Se Acontecer
Magic In Threes,Stay In Your Lane,2020-08-28,track,Measly Peace
Alfonso Gugliucci,Late Night Moods,2020-02-18,track,Soul Bossa
José James,Blackmagic (10th Anniversary Edition),2020-08-28,track,Save Your Love For Me
Vincent Peirani,Abrazo,2020-08-28,track,The Crave
Norah Jones,Pick Me Up Off The Floor,2020-06-12,track,Were You Watching?
Jesus Molina,Departing,2020-06-05,track,Cumbialada
Mario Biondi,Paradise (Alternative Productions),2020-06-19,track,Paradise (Piparo's Production)
Laurent Bardainne,Love Is Everywhere,2020-04-24,track,Everlasting Child
Bluey,Tinted Sky,2020-06-12,track,Tinted Sky
Melody Gardot,Sunset In The Blue,2020-10-23,track,You Won't Forget Me
Ellen Andrea Wang,There is a place,2020-12-22,track,There is a place
Damian Nueva,Orisun,2020-09-30,track,Toda la Gente
CMC 3,Dear Old Stockholm,2020-10-02,track,Dear Old Stockholm
Diana Krall,This Dream Of You,2020-09-25,track,Singing In The Rain
The Speakeasies' Swing Band!,Uproaring Twenties,2020-11-27,track,4th Floor Blues
Red Rose Jazz Trio,My Romance,2020-05-18,track,Polka Dots and Moonbeams
Chihiro Yamanaka,ギルティ・プレジャー,2016-07-13,track,ライフ・ゴーズ・オン
Chris Joss,Escape Unlikely,2016-10-28,track,September Farewell
Victor Wooten,A Show of Hands 15,2016-01-13,track,Overjoyed
Miles Davis,Everything's Beautiful,2016-05-27,track,Ghetto Walkin'
Klubbhuset,Marathons,2016-10-07,track,Arsta by Night
Bill Charlap Trio,Notes From New York,2016-04-01,track,Make Me Rainbows
Chucho Valdés,"Lo Mejor de Cuba, Vol. 1",2016-01-08,track,Me Faltabas Tu
Vibraphone All Star Quartet,The Background Love Songs,2016-05-31,track,Sad Black Torrent
Vince Giordano And The Nighthawks,Cafe Society (Original Motion Picture Soundtrack),2016-07-08,track,My Romance
Gabriella Ghermandi,Celebrating Emperor Tewodros II,2016-05-27,track,Atse Tewodros
Over the Garden Wall,Over the Garden Wall (Original Television Soundtrack),2016-07-19,track,Money for School
Cyrille Aimee,Let's Get Lost,2016-01-22,track,T'es Beau tu Sais
Jazz Café Bar,Classic Tracks: The Saxophone Collection,2016-08-13,track,Happy Saxophone
Almost Here,A Moment Ago,2016-03-25,track,All I Could Ask For
Bacao Rhythm & Steel Band,55,2016-05-06,track,Love Like This
Michel Camilo,Spain Forever,2016-10-07,track,About You
Tony DeSare,Want You (Deluxe Edition),2016-02-26,track,Just in Time
Pink Martini,Je dis oui!,2016-11-18,track,Souvenir
Ryo Fukui,A Letter from Slowboat,2016-02-17,track,Be My Love
Maria Luiza,Jazz in Bossa / Bossa in Jazz,2016-06-30,track,Até Quem Sabe
Magnus Ringblom Quartet,The Gotland Session,2016-06-16,track,Baby Knows Best
Brian Simpson,Persuasion,2016-11-18,track,Lost In Love
Alessandra Mirabella,REMEMBER,2016-11-04,track,How deep is the ocean
Charlie Parker Quartet,Unheard Bird: The Unissued Takes,2016-01-01,track,Star Eyes - Incomplete
Hidden Jazz Quartett,Raw and Cooked,2016-01-29,track,Soulosophy
Margaret Whiting,Dream: The Lost Recordings,2016-11-04,track,I'll Be Seeing You
Magnus Ringblom Quartet,The Gotland Session,2016-06-16,track,I Got It Good
Alfredo Rodriguez,Tocororo,2016-03-04,track,Chan Chan
Vince Giordano And The Nighthawks,Cafe Society (Original Motion Picture Soundtrack),2016-07-08,track,Have You Met Miss Jones?
Ray Charles,The Atlantic Studio Albums in Mono (Remaster),2016-09-23,track,Undecided - 2016 Mono Remaster
Cyrille Aimee,Let's Get Lost,2016-01-22,track,Each Day (feat. Matt Simons)
Chet Baker,Love For Sale (Live at The Rising Sun Celebrity Jazz Club),2016-11-25,track,Love for Sale - Live Butter Remix
Parov Stelar,Live @ Pukkelpop,2016-03-11,track,Booty Swing - Live @ Pukkelpop
Moloko,"All Back to the Mine: Vol, 1: A Collection of Remixes",2016-11-11,track,Lotus Eaters - Fila Brazillia Remix
Diana Krall,Stepping Out (Remastered),2016-05-06,track,I’m Just A Lucky So and So - Remastered
João Gilberto,Coisa Mais Linda,2016-04-04,track,A Primeira Vez
The Puppini Sisters,The High Life,2016-03-11,track,Is This the High Life?
Catherine Russell,Harlem On My Mind (Bonus Track Version),2016-09-09,track,I Can't Believe That You're In Love With Me
Chris Geith,Well Tempered Love,2016-09-20,track,Tropical Summer Breeze
Il Santo,Deep Orient,2016-05-06,track,You Can't Fail
Tape Five,"Dixie Biscuit ""The Shanghai Tapes""",2016-06-03,track,Dixie Biscuit - Radio Edit
Flevans,A Distant View,2016-10-14,track,Be There
Jakob Bro,Streams,2016-09-23,track,Heroines
Jan Lundgren Trio,Jan Lundgren Trio Plays the Music of Victor Young,2016,track,My Foolish Heart
Diana Krall,Stepping Out (Remastered),2016-05-06,track,This Can’t Be Love - Remastered
Wanda Sá,Cá Entre Nós,2016-08-15,track,Samba Pequeno
Babak,Invisible Senses,2016-03-04,track,Mon Repos
Yacine Boularès,Abu Sadiya,2016,track,Dar Shems - The House of The Sun
Stacey Kent,Bibbidi Bobbidi Boo (French Version),2016-11-11,track,Bibbidi-Bobbidi-Boo - French Version
Joel Evans & Friends,Love Songs,2016-04-15,track,As Much as I Love You (feat. Mark Arthur Miller)
Earl,Tongue Tied,2017-07-28,track,Travelling Heart
Almost Here,Middle of Nowhere,2017-04-28,track,Come See Me Again
Toots Thielemans,The Real... Toots Thielemans,2017-03-24,track,Cocktails for Two
Gregory Porter,"Nat ""King"" Cole & Me (Deluxe)",2017-10-27,track,But Beautiful
Dizzy Gillespie,The Essential Dizzy Gillespie (Remastered),2017-10-20,track,Manteca
Oakwood Station,Parkside Lane,2017-03-31,track,Honest Question
Bria Skonberg,With a Twist,2017-05-19,track,Cocktails for Two
T.G.O.J.M,Smooth Jazz,2017-01-01,track,Wild Safari
Eric Legnini Trio,Ballads,2017-10-26,track,Amarone
Bladverk Band,Batiste,2017-03-17,track,Interim
Nocturnal Spirits,Shadesmar,2017-11-24,track,Let Me Melt in Your Arms
Candeias,Sambaiana,2017-07-28,track,Zimbao
The Electric Swing Circus,It Flew By,2017-01-16,track,Hit & Run
Ella Fitzgerald,Someone To Watch Over Me,2017-09-29,track,Bewitched
Viktoria Tolstoy,Meet Me at the Movies (feat. Iiro Rantala),2017-01-27,track,Why Should I Care
Mathieu Boogaerts,Souchon dans l'air (Vol. 1),2017-06-16,track,Quand j'serai K.O
Harold Danko,Triple Play,2017-11-15,track,Ancient and Distant
Bugge Wesseltoft,Everybody Loves Angels,2017-09-29,track,Morning Has Broken
Alice Francis,Electric Shock,2017-04-28,track,Too Damn Hot
Christian Scott aTunde Adjuah,Diaspora,2017-06-23,track,No Love
Michael Lington,Midnight Drive,2017-02-06,track,Midnight Drive
Almost Here,Middle of Nowhere,2017-04-28,track,Slow Food Jam
Buddy Rich,The Lost Tapes,2017-09-15,track,Willowcrest
Brian Blade & The Fellowship Band,Body And Shadow,2017-11-10,track,Within Everything
The Soultrend Orchestra,84 King Street,2017-11-24,track,Boogie Oogie Oogie
CASIOPEA,Asian Dreamer,2017-11-01,track,Midnight Rendezvous
Denise King,My 100 Soul(s),2017-05-11,track,The Greatest Love of All
Sassy Players,Kissing in the Streets,2017-03-18,track,It's Gonna Be a Good Day
Denise King,Songs with Love,2017-02-01,track,I'm in the Mood for Love
Jazzmeia Horn,A Social Call,2017-05-12,track,Tight
BRUUT!,Superjazz,2017-02-03,track,Loulou
Shakatak,Invitations (Expanded Issue),2017-01-13,track,Invitations (Disco Mix)
Dannielle De Andrea,The Call,2017-03-07,track,Sequins on a Sunday Afternoon
Louis Hayes,Serenade for Horace,2017-05-26,track,Song for My Father
Sly5thAve,Composite,2017-06-02,track,Hold On We're Going Home
Nocturnal Spirits,Method in the Madness,2017-06-09,track,A Beachside Stroll
Rae & Christian,Raiding the Vaults,2017-03-12,track,Get a Life (feat. Bobby Womack) - Regrind 09
Blossom Dearie,Blossom Dearie Sings (45th Anniversary Edition),2017-06-09,track,Somebody New
Brooks Prumo Orchestra,Pass The Bounce,2017-12-12,track,Pass The Bounce
Eric Legnini Trio,Ballads,2017-10-26,track,"Portrait in Black and White ""Zingaro"""
Nate Smith,KINFOLK: Postcards from Everywhere,2017-02-03,track,Small Moves: Interlude
The Black Market Trust,Folk Songs,2017-08-01,track,La Gitane
The Souljazz Orchestra,Under Burning Skies,2017-09-22,track,Under burning skies
Llorca,The Garden,2017-04-07,track,Waiting
Uyama Hiroto,freeform jazz,2017-02-01,track,South Side feat. Shing02
Uyama Hiroto,freeform jazz,2017-02-01,track,Yin And Yang
Williamsburg Quartet,All About You,2017-03-18,track,All About You
Tingvall Trio,Cirklar,2017-08-04,track,Cirklar
Mulatu Astatke,Mulatu Of Ethiopia,2017-05-19,track,Mulatu - Stereo Master
Pascal Michael Stiefel,A Hat in Time (Original Game Soundtrack),2017-10-06,track,Trainwreck of Electro Swing (Remix)
Nick Hollywood,The Best Of,2018-07-06,track,Deep Henderson
Stan Getz,Dinnertime Jazz,2018-08-22,track,Moonlight In Vermont
Ziscious Aohori,I Will,2018-06-08,track,Merry Monday
Rhodia Airya,I Love You,2018-06-08,track,I'll Remember April
Otis Stacks,Fashion Drunk,2018-03-23,track,It's Not Real
Tommy Dorsey Orchestra,Swanee River,2018-12-12,track,Swanee River
Hot Swing Sextet,Black Market Stuff,2018-09-21,track,I May Be Wrong
Kayla Waters,Coevolve,2018-10-26,track,Zephyr
Tadao Hayashi Harp Trio,The Impossible Dream,2018-02-02,track,Wave
Glenn Milton,Chill Jazz Lounge (Bossa Nova Songs),2018-02-26,track,Brooklyn
Paolo Fresu,Tempo Di Chet,2018-11-09,track,But Not for Me
Swing Republic,Long Legs,2018-01-12,track,Let Yourself Go
Fazer,Mara,2018-03-16,track,Mara
Roy Ayers,Virgin Ubiquity II,2018-12-01,track,Funk in the Hole
The Fearless Flyers,The Fearless Flyers,2018-03-30,track,Signed Sealed Delivered
Jakob Bro,Returnings,2018-03-23,track,Oktober
Kat Edmonson,A Voice,2018-04-02,track,A Voice
John Surman,Invisible Threads,2018-01-19,track,Another Reflection
Paolo Fresu,Tempo Di Chet,2018-11-09,track,Palfium
Jazz Lounge Bar,Freshly Poured,2018-01-01,track,Outlast
Fazer,Mara,2018-03-16,track,Akom
The Black Market Trust,Anything for You,2018-10-30,track,"Perhaps, Perhaps, Perhaps"
Enrico Pieranunzi,Monsieur Claude (A Travel with Claude Debussy),2018-03-23,track,My Travel with Claude
Hailey Tuck,Junk,2018-05-04,track,Alcohol
Rhodia Airya,I Love You,2018-06-08,track,Too Young To Go Steady
Moca,Tempomat,2018-01-26,track,Diggin'
Pat Van Dyke,"Hello, Summer",2018-06-22,track,Lotus
Irakere,The Real Cuban Music (Remasterizado),2018-01-19,track,Boliviana - Remasterizado
Jeff Goldblum & The Mildred Snitzer Orchestra,The Capitol Studios Sessions,2018-11-09,track,Come On-A-My House - Live
Wolfgang Lackerschmid,Ballads For Two,2018-11-09,track,Dessert
Charles Lloyd,Vanished Gardens,2018-06-29,track,Ballad Of The Sad Young Men
Mr. Jazzek,Chicago Shuffle (Radio Edit),2018-12-17,track,Chicago Shuffle - Radio Edit
