nombre_artista,album,fecha,tipo,track
The Strokes,Future Present Past,2016-06-03,track,Threat of Joy
Green Day,Revolution Radio,2016-10-07,track,Bang Bang
Sleeper,Inbetweener - The Best of Sleeper,2016-04-15,track,Atomic
State of Mine,Devil in Disguise,2016-09-15,track,Rise
American Authors,What We Live For,2016-07-01,track,I'm Born To Run
blink-182,California (Deluxe Edition),2016-07-01,track,Bored to Death
Skillet,Unleashed,2016-08-05,track,I Want to Live
Radiohead,A Moon Shaped Pool,2016-05-08,track,Glass Eyes
Airbag,Mentira La Verdad,2016-09-16,track,Colombiana
The Strokes,Future Present Past,2016-06-03,track,Oblivius
David Bowie,Blackstar,2016-01-08,track,Lazarus
Red Hot Chili Peppers,The Getaway,2016-06-17,track,The Longest Wave
Skillet,Unleashed,2016-08-05,track,Back from the Dead
Radiohead,A Moon Shaped Pool,2016-05-08,track,Burn the Witch
Red Hot Chili Peppers,The Getaway,2016-06-17,track,Go Robot
BABYMETAL,Metal Resistance,2016-04-01,track,Karate
Volbeat,Seal The Deal & Let's Boogie (Deluxe),2016-06-03,track,Black Rose
Red Hot Chili Peppers,The Getaway,2016-06-17,track,The Getaway
Radiohead,A Moon Shaped Pool,2016-05-08,track,Present Tense
Metallica,Hardwired…To Self-Destruct,2016-11-18,track,Moth Into Flame
Red Hot Chili Peppers,The Getaway,2016-06-17,track,Goodbye Angels
Radiohead,A Moon Shaped Pool,2016-05-08,track,Daydreaming
Landon McNamara,A Dollar Short & A Minute Late,2016-12-02,track,Time To Waste
Joe Bonamassa,Blues Of Desperation,2016-03-25,track,Drive
Radiohead,A Moon Shaped Pool,2016-05-08,track,Decks Dark
Volbeat,Seal The Deal & Let's Boogie (Deluxe),2016-06-03,track,For Evigt
Saliva,"Love, Lies & Therapy",2016-06-10,track,They Don't Care About Us
Los Destellos,Sicodélicos,2016-08-01,track,Guajira Sicodélica
The Mystery Lights,The Mystery Lights,2016-06-24,track,What Happens When You Turn the Devil Down
The Cat Empire,Rising with the Sun,2016-03-04,track,Qué Será Ahora
THE ORAL CIGARETTES,FIXION,2016-01-05,track,Kyouran Hey Kids!!
B-Movie,Climate of Fear: Deluxe Edition,2016-03-18,track,Nowhere Girl (Extended)
Wilco,Schmilco,2016-09-06,track,If I Ever Was a Child
Sweet,"Fox on the Run (from the ""Guardians of the Galaxy 2"" Trailer)",2016-12-16,track,Fox on the Run - Single Version
Skillet,Unleashed,2016-08-05,track,The Resistance
Radiohead,A Moon Shaped Pool,2016-05-08,track,True Love Waits
Zoé,Archivos Vol. 2: Duetos,2016,track,Nada
Phil Collins,The Singles (Expanded),2016-10-14,track,True Colors - 2016 Remaster
KALEO,A/B,2016-06-10,track,Hot Blood
Red Hot Chili Peppers,The Getaway,2016-06-17,track,Sick Love
Airbag,Mentira La Verdad,2016-09-16,track,Cicatrices
Elefantes,nueve canciones de amor y una de esperanza,2016-01-22,track,Duele (feat. Bunbury)
Pixies,Head Carrier,2016-09-30,track,All I Think About Now
Black Sabbath,The Ultimate Collection,2016-10-28,track,Paranoid
Skillet,Unleashed,2016-08-05,track,Feel Invincible
Phil Collins,The Singles (Expanded),2016-10-14,track,Against All Odds (Take a Look at Me Now) - 2016 Remaster
Metallica,Hardwired…To Self-Destruct (Deluxe),2016-11-18,track,Hardwired
Ghost,Meliora (Deluxe Edition),2016-09-16,track,Square Hammer
Red Hot Chili Peppers,The Getaway,2016-06-17,track,Dark Necessities
KALEO,A/B,2016-06-10,track,No Good
We Came As Romans,Cold Like War,2017-10-20,track,Learning to Survive
Sweet,Throwback Tunes: Classic Rock,2017-10-20,track,Ballroom Blitz
Arcade Fire,Everything Now,2017-07-28,track,Put Your Money on Me
NOTHING MORE,The Stories We Tell Ourselves,2017-09-15,track,Go To War
Foo Fighters,Concrete and Gold,2017-09-15,track,Run
Manchester Orchestra,A Black Mile To The Surface,2017-07-28,track,The Sunshine
Wallows,Pleaser,2017-04-12,track,Pleaser
U2,Songs Of Experience (Deluxe Edition),2017-12-01,track,You’re The Best Thing About Me
STARSET,Vessels,2017-01-20,track,Monster
Stone Sour,Hydrograd,2017-06-30,track,Song #3
Royal Blood,How Did We Get So Dark?,2017-06-16,track,Lights Out
ONE OK ROCK,Ambitions,2017-01-13,track,We Are
Linkin Park,One More Light,2017-05-19,track,Talking to Myself
Tears For Fears,Rule The World: The Greatest Hits,2017-11-10,track,Head Over Heels
Gary Clark Jr.,Come Together,2017-09-08,track,Come Together
Slowdive,Slowdive,2017-05-05,track,Sugar for the Pill
Asking Alexandria,Asking Alexandria,2017-12-15,track,Alone In A Room
Greta Van Fleet,From The Fires,2017-11-10,track,Edge Of Darkness
El Cuarteto De Nos,Apocalipsis Zombi,2017-05-12,track,Invisible
Bunbury,Expectativas,2017-10-20,track,La constante
Benito Kamelas,El Rincón de Mi Cabeza,2017-06-16,track,María
alt-J,RELAXER,2017-06-02,track,In Cold Blood
Radiohead,OK Computer OKNOTOK 1997 2017,2017-06-23,track,Lift
Foo Fighters,Concrete and Gold,2017-09-15,track,The Sky Is A Neighborhood
El Mató a un Policía Motorizado,La Síntesis O'konor,2017-06-22,track,Fuego
El Plan De La Mariposa,Devorando Intensidad,2017-06-30,track,El Riesgo
The War On Drugs,A Deeper Understanding,2017-08-25,track,Pain
Radiohead,OK Computer OKNOTOK 1997 2017,2017-06-23,track,Man of War
Cult To Follow,The Inception,2017-12-12,track,Murder Melody
The Killers,Wonderful Wonderful,2017-09-22,track,Run For Cover
Scorpions,Follow Your Heart,2017-11-10,track,Follow Your Heart
Taburete,Tres Tequilas & Un Mezcal,2017-12-08,track,Amos del Piano Bar (feat. Hombres G)
Mike + The Mechanics,Let Me Fly,2017-04-07,track,Don't Know What Came Over Me
El Mató a un Policía Motorizado,La Síntesis O'konor,2017-06-22,track,El Mundo Extraño
ZZ Top,Rock Classics: The Collection,2017-05-05,track,La Grange
The Animals,British 60s Pop,2017-04-24,track,The House of the Rising Sun
The Killers,Wonderful Wonderful,2017-09-22,track,The Man
Jack Johnson,All The Light Above It Too,2017-09-08,track,Sunsets For Somebody Else
Ron Gallo,HEAVY META,2017-02-03,track,"Young Lady, You're Scaring Me"
Bunbury,Expectativas,2017-10-20,track,Parecemos tontos
El Mató a un Policía Motorizado,La Síntesis O'konor,2017-06-22,track,La Noche Eterna
Greta Van Fleet,From The Fires,2017-11-10,track,Safari Song
Los Hijos del sol,Tropicalísimo: Clásicos de Cumbia Peruana,2017-02-17,track,Cariñito
Arcade Fire,Everything Now,2017-07-28,track,Everything Now
Greta Van Fleet,From The Fires,2017-11-10,track,Highway Tune
Imelda May,Life Love Flesh Blood (Deluxe),2017-04-21,track,How Bad Can A Good Girl Be
Radiohead,OK Computer OKNOTOK 1997 2017,2017-06-23,track,Let Down - Remastered
Greta Van Fleet,From The Fires,2017-11-10,track,Black Smoke Rising
El Mató a un Policía Motorizado,La Síntesis O'konor,2017-06-22,track,El Tesoro
Benito Kamelas,El Rincón de Mi Cabeza,2017-06-16,track,Lola
Bauhaus,The Bela Session,2018-11-23,track,Bite My Hip
TK from Ling tosite sigure,katharsis,2018-11-21,track,katharsis
Bad Wolves,Disobey,2018-05-11,track,Hear Me Now
Paul McCartney,Concert For George (Live),2018-02-23,track,While My Guitar Gently Weeps - Live
I Am King,Impossible,2018-02-27,track,Impossible
Muse,Simulation Theory (Super Deluxe),2018-11-09,track,The Dark Side
Godsmack,When Legends Rise,2018-04-27,track,Bulletproof
Queen,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,track,Hammer To Fall - Live Aid
Queen,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,track,Love Of My Life - Live At Rock In Rio
Heroes Del Silencio,Canciones 1987-2017 (2018 Remaster),2018-11-16,track,La chispa adecuada - Remaster 2018
Queen,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,track,Crazy Little Thing Called Love
The Rose,Dawn,2018-10-04,track,She's In The Rain
Young the Giant,Mirror Master,2018-10-12,track,Superposition
Greta Van Fleet,Anthem Of The Peaceful Army,2018-10-19,track,You're The One
Queen,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,track,We Will Rock You - Movie Mix
Twenty One Pilots,Trench,2018-10-05,track,Morph
Khruangbin,Con Todo El Mundo,2018-01-26,track,Lady and Man
ASIAN KUNG-FU GENERATION,BEST HIT AKG 2 (2012-2018),2018-03-28,track,ブラッドサーキュレーター
Khruangbin,Con Todo El Mundo,2018-01-26,track,Maria También
Khruangbin,Con Todo El Mundo,2018-01-26,track,Cómo Me Quieres
Queen,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,track,Who Wants To Live Forever
Godsmack,When Legends Rise,2018-04-27,track,When Legends Rise
Queen,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,track,Bohemian Rhapsody - Live Aid
Greta Van Fleet,Spotify Singles,2018-01-24,track,Rolling In The Deep - Recorded At Spotify Studios NYC
Huntza,Xilema,2018-12-05,track,Ilusioz Bete
Greta Van Fleet,Anthem Of The Peaceful Army,2018-10-19,track,When The Curtain Falls
Queen,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,track,Bohemian Rhapsody
Eagles,Legacy,2018-11-02,track,Hotel California - 2013 Remaster
Muse,Simulation Theory (Super Deluxe),2018-11-09,track,Thought Contagion
Belo Y Los Susodichos,La Última y Nos Vamos (En Directo 2018),2018-11-30,track,Al Gallo Que Me Cante (Directo Sala Changó Madrid)
Queen,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,track,Ay-Oh - Live Aid
Måneskin,Il ballo della vita,2018-10-26,track,Fear for Nobody
Dirty Heads,SWIM TEAM (Special Edition),2018-10-19,track,Vacation
Mumford & Sons,Delta,2018-11-16,track,Guiding Light
Muse,Simulation Theory (Super Deluxe),2018-11-09,track,Pressure
Los Auténticos Decadentes,Fiesta Nacional (Mtv Unplugged),2018-10-05,track,Loco (Tu Forma de Ser) [Ft. Rubén Albarrán] - MTV Unplugged
Gorillaz,The Now Now,2018-06-29,track,Tranz
Queen,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,track,Under Pressure
Queen,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,track,Radio Ga Ga - Live Aid
Queen,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,track,We Are The Champions - Live Aid
Air Supply,All Out Of Love,2018-02-02,track,Making Love Out of Nothing at All
Bad Wolves,Disobey,2018-05-11,track,Zombie
Queen,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,track,The Show Must Go On
Queen,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,track,Somebody To Love
Queen,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,track,Killer Queen
Queen,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,track,Another One Bites The Dust
Queen,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,track,I Want To Break Free
Twenty One Pilots,Trench,2018-10-05,track,Chlorine
Bunbury,Canciones 1987-2017 (2018 Remaster),2018-11-16,track,Aunque no sea conmigo - 2018 Remaster
Queen,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,track,Don't Stop Me Now - ...Revisited
coldrain,THE SIDE EFFECTS,2019-08-28,track,MAYDAY (feat. Ryo from Crystal Lake)
The Mystery Lights,Too Much Tension!,2019-05-10,track,It's Alright
El Cuarteto De Nos,Jueves,2019-08-16,track,Mario Neta
Vampire Weekend,Father of the Bride,2019-05-03,track,Harmony Hall
The Backseat Lovers,When We Were Friends,2019-01-27,track,Maple Syrup
Tame Impala,Patience,2019-03-22,track,Patience
Dayseeker,Sleeptalk (Deluxe),2019-09-27,track,Sleeptalk
YUNGBLUD,the underrated youth,2019-10-18,track,parents
Mac DeMarco,Here Comes The Cowboy,2019-05-10,track,Preoccupied
Wallows,Nothing Happens,2019-03-22,track,Scrawny
Cage The Elephant,Social Cues,2019-04-19,track,Social Cues
Sting,My Songs (Deluxe),2019-05-24,track,Every Breath You Take - My Songs Version
Cam Cole,I See,2019-11-01,track,Mama
Skillet,Victorious,2019-08-02,track,Legendary
Bring Me The Horizon,amo,2019-01-25,track,MANTRA
The Score,Pressure,2019-02-01,track,The Fear
Survive Said The Prophet,MUKANJYO,2019-08-02,track,MUKANJYO
Skillet,Victorious,2019-08-02,track,Finish Line
I Prevail,TRAUMA,2019-03-29,track,Hurricane
Bad Wolves,N.A.T.I.O.N.,2019-10-25,track,Killing Me Slowly
Maná,No Ha Parado De Llover,2019-11-01,track,No Ha Parado De Llover (with Sebastián Yatra)
Ed Sheeran,No.6 Collaborations Project,2019-07-12,track,BLOW (with Chris Stapleton & Bruno Mars)
The Black Keys,"""Let's Rock""",2019-06-28,track,Shine A Little Light
The Black Keys,"""Let's Rock""",2019-06-28,track,Lo/Hi
No Te Va Gustar,Otras Canciones,2019-04-12,track,A Las Nueve
Ghost,Seven Inches of Satanic Panic,2019-09-13,track,Kiss The Go-Goat
Falling In Reverse,Drugs,2019-04-08,track,Drugs
Wallows,Nothing Happens,2019-03-22,track,Remember When
Valira,Ecos de Aventura,2019-03-15,track,Guerra Fría
X Ambassadors,ORION,2019-06-14,track,BOOM
Coldplay,Orphans / Arabesque,2019-10-24,track,Orphans
Motionless In White,Disguise,2019-06-07,track,Another Life
Falling In Reverse,Popular Monster,2019-11-20,track,Popular Monster
Orchestral Manoeuvres In The Dark,Souvenir,2019-10-04,track,If You Leave - Remastered 2019
Celtian,En Tierra de Hadas,2019-06-21,track,Niamh
Walls,38º,2019-12-16,track,38º
Vampire Weekend,Father of the Bride,2019-05-03,track,This Life
Foster The People,Imagination,2019-06-21,track,Imagination
Los De Marras,Surrealismo (Remezclado y Remasterizado 2019),2019-11-22,track,Hoy - Remezclado y Remasterizado 2019
Stick Figure,World on Fire,2019-08-30,track,World on Fire (feat. Slightly Stoopid)
Rulo y la contrabanda,Basado en hechos reales,2019-11-15,track,Verano del 95
Celtas Cortos,"30 Aniversario (Sólo recuerdo lo bueno, de lo malo nada)",2019-11-01,track,Silencio
The Backseat Lovers,When We Were Friends,2019-01-27,track,Kilby Girl
Pugface,Storm,2019-12-10,track,Storm
Mala Hierba,Quiero Decir,2019-10-11,track,Quiero Que Vengas
No Te Va Gustar,Otras Canciones,2019-04-12,track,Chau
Tom Petty,The Best Of Everything - The Definitive Career Spanning Hits Collection 1976-2016,2019-03-01,track,Runnin' Down A Dream
Coldplay,Everyday Life,2019-11-22,track,Orphans
Celtas Cortos,"30 Aniversario (Sólo recuerdo lo bueno, de lo malo nada)",2019-11-01,track,20 de abril (feat. Fito y Fitipaldis & IZAL)
Surf Curse,Disco,2019-06-12,track,Disco
Phoebe Bridgers,Punisher,2020-06-18,track,Kyoto
El Plan De La Mariposa,Estado de Enlace,2020-10-30,track,Túnel de la Vida
The Black Keys,Brothers (Deluxe Remastered Anniversary Edition),2020-12-18,track,Everlasting Light
The Strokes,The New Abnormal,2020-04-10,track,Eternal Summer
All Time Low,"Wake Up, Sunshine",2020-04-03,track,Monsters (feat. blackbear)
Khruangbin,Mordechai,2020-06-26,track,So We Won't Forget
mgk,Tickets To My Downfall,2020-09-25,track,forget me too (feat. Halsey)
Bersuit Vergarabat,Lo + tranquilo,2020-06-26,track,Sencillamente
Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,2020-10-30,track,1x1 (feat. Nova Twins)
Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,2020-10-30,track,Obey (with YUNGBLUD)
The Neighbourhood,Chip Chrome & The Mono-Tones (Deluxe),2020-12-11,track,Stargazing
Tame Impala,The Slow Rush,2020-02-14,track,Breathe Deeper
AC/DC,POWER UP,2020-11-13,track,Wild Reputation
The Strokes,The New Abnormal,2020-04-10,track,Bad Decisions
Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,2020-10-30,track,Parasite Eve
Cobardes,Ceniza y viento,2020-02-28,track,Romeo y Julieta
Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,2020-10-30,track,Teardrops
Noan,Superpoder,2020-11-13,track,Superpoder
Amenoskuarto,Primavera 2020 (Remasterizá),2020-03-20,track,Primavera 2020 - Remasterizá
YUNGBLUD,weird!,2020-12-04,track,acting like that (feat. Machine Gun Kelly)
mgk,Tickets To My Downfall,2020-09-25,track,bloody valentine
AC/DC,POWER UP,2020-11-13,track,Kick You When You're Down
Chubby Checker,Dancin' Party: The Chubby Checker Collection (1960-1966),2020-06-19,track,The Twist
Guns N' Roses,Greatest Hits,2020-08-28,track,Sympathy For The Devil
Cobardes,Ceniza y viento,2020-02-28,track,Rodeada de idiotas
La Pegatina,Darle la vuelta,2020-10-16,track,Siempre te pedí (feat. Travis Birds)
Enol,La Herida,2020-04-03,track,La Herida
Sidecars,Ruido de fondo,2020-09-04,track,Galaxia
Tame Impala,The Slow Rush,2020-02-14,track,Lost In Yesterday
Tame Impala,The Slow Rush,2020-02-14,track,One More Hour
VOILÀ,Long Story Short,2020-05-22,track,Figure You Out
Noan,Montaña Rusa,2020-06-27,track,Montaña Rusa
Leiva,Madrid Nuclear - En Directo,2020-11-20,track,Lobos - Madrid Nuclear - En Directo
Will Paquin,Chandelier,2020-09-25,track,Chandelier
AC/DC,POWER UP,2020-11-13,track,Demon Fire
The Strokes,The New Abnormal,2020-04-10,track,Why Are Sundays So Depressing
The Black Keys,Brothers (Deluxe Remastered Anniversary Edition),2020-12-18,track,Tighten Up
The Strokes,The New Abnormal,2020-04-10,track,Ode To The Mets
The Strokes,The New Abnormal,2020-04-10,track,Brooklyn Bridge To Chorus
Tame Impala,The Slow Rush,2020-02-14,track,Is It True
AC/DC,POWER UP,2020-11-13,track,Shot In The Dark
The Strokes,The New Abnormal,2020-04-10,track,The Adults Are Talking
YUNGBLUD,weird!,2020-12-04,track,parents
Eyedress,Let's Skip to the Wedding,2020-08-07,track,Jealous
The Strokes,The New Abnormal,2020-04-10,track,Selfless
Leiva,Madrid Nuclear - En Directo,2020-11-20,track,Como Si Fueras a Morir Mañana - Madrid Nuclear - En Directo
Tame Impala,The Slow Rush,2020-02-14,track,Borderline
Sinkope,El Carro de la Vida (Versión Acústica),2020-07-17,track,El Carro de la Vida - Versión Acústica
The Black Keys,Brothers (Deluxe Remastered Anniversary Edition),2020-12-18,track,Howlin' for You
Ozzy Osbourne,Blizzard Of Ozz (40th Anniversary Expanded Edition),2020-09-18,track,Crazy Train
Metallica,Hardwired…To Self-Destruct,2016-11-18,track,Now That We’re Dead
Rio,Lo Peor de Todo (Remasterizado),2016-04-25,track,La Universidad (cosa de Locos)
Rio,Donde Vamos a Parar (Remasterizado),2016-04-25,track,Contéstame
David Bowie,Blackstar,2016-01-08,track,★
Deftones,Gore,2016-04-08,track,(L)MIRL
All Them Witches,Lightning At The Door,2016-01-15,track,The Marriage Of Coyote Woman
Miguel,Rogue Waves,2016-02-26,track,waves - Tame Impala Remix
Bunbury,Archivos Vol. 1: Tributos y BSOs,2016-11-11,track,Vámonos
Babasonicos,Desde Adentro - Impuesto de Fe (En Vivo),2016-05-20,track,Cómo Eran las Cosas - En Vivo
Coti,Tanta Magia (En Vivo En El Gran Rex / 2015),2016-06-10,track,Luz De Día - En Vivo En El Gran Rex / 2015
Ciro y los Persas,Naranja Persa,2016-09-27,track,Luz
Red Hot Chili Peppers,The Getaway,2016-06-17,track,Encore
Rio,Lo Peor de Todo (Remasterizado),2016-04-25,track,Lo Peor de Todo
Las Pelotas,Brindando por Nada,2016-03-18,track,Víctimas del Cielo
Deftones,Gore,2016-04-08,track,Phantom Bride
All Them Witches,Lightning At The Door,2016-01-15,track,When God Comes Back
Airbag,Mentira La Verdad,2016-09-16,track,Vivamos el Momento
Babasonicos,Desde Adentro - Impuesto de Fe (En Vivo),2016-05-20,track,Vampi - En Vivo
Skillet,Unleashed,2016-08-05,track,Undefeated
Margarita Lugue,Los Mejores Éxitos,2016-10-05,track,Chucta Carajo
DIIV,Is the Is Are,2016-02-05,track,Under the Sun
The Black Keys,Rubber Factory,2016-12-01,track,Keep Me
Babasonicos,Desde Adentro - Impuesto de Fe (En Vivo),2016-05-20,track,El Colmo - En Vivo
DOPE LEMON,Honey Bones,2016-07-16,track,Coyote
The Rolling Stones,Blue & Lonesome,2016-12-02,track,Just Your Fool
Landon McNamara,A Dollar Short & A Minute Late,2016-12-02,track,Deep Water
The Fray,Mi Casa Es la Tuya,2016-05-27,track,How to Save a Life
Volbeat,Seal The Deal & Let's Boogie (Deluxe),2016-06-03,track,Let It Burn
Royal Republic,Weekend Man,2016-02-26,track,Baby
Radiohead,A Moon Shaped Pool,2016-05-08,track,Ful Stop
The Record Company,Give It Back To You,2016-01-01,track,Off The Ground
The Rolling Stones,Blue & Lonesome,2016-12-02,track,Ride 'Em On Down
The Bones of J.R. Jones,Spirit's Furnace,2016-04-15,track,The Heat
Metallica,Hardwired…To Self-Destruct,2016-11-18,track,"Atlas, Rise!"
Radiohead,A Moon Shaped Pool,2016-05-08,track,The Numbers
The Baboon Show,The World Is Bigger Than You,2016-03-11,track,Lost You in a Second
Mike Oldfield,Discovery (Deluxe / Remastered 2015),2016-01-29,track,Poison Arrows - Remastered 2015
Los Prisioneros,Pateando Piedras,2016-04-11,track,El Baile de los Que Sobrán
MAN WITH A MISSION,The World's On Fire,2016-02-10,track,Seven Deadly Sins
The Cars,The Elektra Years 1978 - 1987,2016-03-11,track,Good Times Roll - 2016 Remaster
Volbeat,Seal The Deal & Let's Boogie (Deluxe),2016-06-03,track,The Bliss
Radiohead,A Moon Shaped Pool,2016-05-08,track,Identikit
Temple Of The Dog,Temple Of The Dog (Deluxe Edition),2016-04-16,track,Hunger Strike - 25th Anniversary Mix
Mike Oldfield,Discovery (Deluxe / Remastered 2015),2016-01-29,track,Tricks Of The Light - Remastered 2015
Radiohead,A Moon Shaped Pool,2016-05-08,track,Tinker Tailor Soldier Sailor Rich Man Poor Man Beggar Man Thief
Radiohead,A Moon Shaped Pool,2016-05-08,track,Desert Island Disk
Coti,Días,2016-04-08,track,Días
Luke Winslow-King,I'm Glad Trouble Don't Last Always,2016-09-30,track,I'm Glad Trouble Don't Last Always
Travis,Everything At Once,2016-04-29,track,Idlewild
Phil Collins,The Singles (Expanded),2016-10-14,track,I Wish It Would Rain Down - 2016 Remaster
Radiohead,OK Computer OKNOTOK 1997 2017,2017-06-23,track,I Promise
Motörhead,Under Cöver,2017-09-01,track,Heroes
Fito Paez,La Ciudad Liberada,2017-11-24,track,Tu Vida Mi Vida
Amén,Infectado,2017-11-12,track,La Chata
Los Espiritus,Agua Ardiente,2017-05-01,track,Jugo
Glare,Into You,2017-04-29,track,Blank
Papa Roach,Crooked Teeth (Deluxe),2017-05-19,track,Help
Nine Inch Nails,Add Violence,2017-07-21,track,Less Than
Cruzando El Charco,A Mil,2017-02-20,track,Terminales
Beach Fossils,Somersault,2017-06-02,track,Down the Line
Greta Van Fleet,From The Fires,2017-11-10,track,Flower Power
TOPS,Sugar at the Gate,2017-06-02,track,Petals
Hollywood Undead,Five,2017-10-27,track,Riot
ONE OK ROCK,Ambitions,2017-01-13,track,Take What You Want (feat. 5 Seconds of Summer)
Queen,A New Career in a New Town (1977 - 1982),2017-09-29,track,Under Pressure - Single Version; 2017 Remaster
Judas Priest,Turbo 30 (Remastered 30th Anniversary Deluxe Edition),2017-02-03,track,Turbo Lover - Remastered
Mako Road,The Sun Comes Up,2017-08-16,track,The Sun Comes Up
Her's,Songs of Her's,2017-05-12,track,Marcel
Slowdive,Slowdive,2017-05-05,track,Slomo
Radiohead,OK Computer OKNOTOK 1997 2017,2017-06-23,track,Exit Music (For A Film) - Remastered
Daryl Hall & John Oates,I Can't Go for That (No Can Do) [Pomo Remix],2017-11-17,track,I Can't Go for That (No Can Do) - Pomo Remix
Kraftwerk,3-D Der Katalog (German Version),2017-05-26,track,Das Model
STARSET,Vessels,2017-01-20,track,DIE FOR YOU
Enjambre,Imperfecto Extraño,2017-04-21,track,Vida En El Espejo
Linkin Park,One More Light,2017-05-19,track,Nobody Can Save Me
Blacktop Mojo,Burn the Ships,2017-03-10,track,Dream On
Tipling Rock,Staring,2017-06-29,track,Staring
Radiohead,OK Computer OKNOTOK 1997 2017,2017-06-23,track,No Surprises - Remastered
Greta Van Fleet,From The Fires,2017-11-10,track,A Change Is Gonna Come
Imelda May,Life Love Flesh Blood (Deluxe),2017-04-21,track,Black Tears
Foster The People,Sacred Hearts Club,2017-07-21,track,Lotus Eater
The Score,ATLAS (Deluxe),2017-10-13,track,On And On
The War On Drugs,A Deeper Understanding,2017-08-25,track,In Chains
NOTHING MORE,The Stories We Tell Ourselves,2017-09-15,track,Let 'em Burn
alt-J,RELAXER,2017-06-02,track,Adeline
All Them Witches,Sleeping Through The War,2017-02-24,track,Am I Going Up?
Jack Johnson,All The Light Above It Too,2017-09-08,track,My Mind Is For Sale
Royal Blood,How Did We Get So Dark?,2017-06-16,track,"Hook, Line & Sinker"
Vestron Vulture,Shades of Violet,2017-01-01,track,Phantom
Cult To Follow,The Inception,2017-12-12,track,10 Seconds from Panic
Greta Van Fleet,From The Fires,2017-11-10,track,Talk On The Street
TOTO,Stranger Things (Soundtrack from the Netflix Original Series),2017-10-27,track,Africa
AJR,The Click,2017-06-30,track,Sober Up (feat. Rivers Cuomo)
The National,Sleep Well Beast,2017-09-08,track,The System Only Dreams in Total Darkness
Thundercat,Drunk,2017-02-24,track,Show You The Way
The War On Drugs,A Deeper Understanding,2017-08-25,track,Strangest Thing
Royal Blood,How Did We Get So Dark?,2017-06-16,track,I Only Lie When I Love You
The Score,ATLAS,2017-10-13,track,Never Going Back
Falling In Reverse,Coming Home (Deluxe Edition),2017-04-07,track,Superhero
The War On Drugs,A Deeper Understanding,2017-08-25,track,Holding On
Godsmack,When Legends Rise,2018-04-27,track,Under Your Scars
Survive Said The Prophet,s p a c e [ s ],2018-09-26,track,found & lost
Black Label Society,Mafia,2018-09-21,track,In This River
Jimi Hendrix,Both Sides of the Sky,2018-03-09,track,Jungle
XXXTENTACION,SKINS,2018-12-07,track,One Minute (feat. Kanye West & Travis Barker)
Air Supply,All Out Of Love,2018-02-02,track,All Out of Love
The Sidh,Another Way to Fly,2018-05-18,track,Shake That Bagpipe
Malace Mizer,Ma Chérie,2018-07-09,track,Ma Chérie
Connan Mockasin,Jassbusters,2018-10-12,track,Charlotte's Thong
Nerv,Bad Habits,2018-03-29,track,Bad Habits
Molotov,MTV Unplugged: El Desconecte,2018-08-24,track,Gimme Tha Power - MTV Unplugged
Peach Pit,Being So Normal,2018-06-28,track,Alrighty Aphrodite
I DONT KNOW HOW BUT THEY FOUND ME,Do It All The Time,2018-08-24,track,Do It All The Time
Fleetwood Mac,50 Years - Don't Stop,2018-11-16,track,The Chain - Live 1997; 2018 Remaster
Shinedown,ATTENTION ATTENTION,2018-05-04,track,DEVIL
Disturbed,Evolution,2018-10-18,track,A Reason to Fight
Hombres G,Huevos Revueltos (En Vivo),2018-06-15,track,Luz de Día (En Vivo)
Bauhaus,The Bela Session,2018-11-23,track,Bela Lugosi's Dead (Official Version)
Phil Collins,Rock,2018-08-03,track,In the Air Tonight
The Plot In You,DISPOSE,2018-02-16,track,THE ONE YOU LOVED
Bad Wolves,Disobey,2018-05-11,track,Remember When
Three Days Grace,Outsider,2018-03-09,track,The Mountain
Queen,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,track,Fat Bottomed Girls - Live In Paris
Lebanon Hanover,Let Them Be Alien,2018-04-02,track,Kiss Me Until My Lips Fall Off
Queen,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,track,Keep Yourself Alive - Live At The Rainbow
Escape the Fate,I Am Human,2018-03-30,track,Broken Heart
Five Finger Death Punch,And Justice for None (Deluxe),2018-05-18,track,Gone Away
Ghost,Prequelle,2018-06-01,track,See The Light
Mishka,Above the Bones,2018-04-20,track,Above the Bones
